id,precision,recall,f1
2620,0.0699541,0.924242,0.130064
2621,0.0599711,0.988095,0.113079
2622,0.636364,0.724138,0.677419
2623,0.702247,0.862069,0.773994
2624,0.506944,0.618644,0.557252
2625,0.585227,0.927928,0.71777
2626,0.493421,0.842697,0.622407
2627,0.0632911,1,0.119048
2628,0.25,1,0.4
2629,0.2,1,0.333333
2630,0.2,1,0.333333
2631,0.659864,0.662116,0.660988
2632,0.416031,0.751724,0.535627
2633,0.524664,0.422383,0.468
2634,0.615385,0.517413,0.562162
2635,0.435881,0.480029,0.456891
2636,0.198165,0.797048,0.317414
2637,0.0582878,0.969697,0.109966
2638,0.444528,0.629274,0.521008
2639,0.811024,0.887931,0.847737
2640,0.00476948,1,0.00949367
2641,0.488789,0.467009,0.477651
2642,0.728337,0.738717,0.733491
2643,0.465241,0.707317,0.56129
2644,0.496815,0.876404,0.634146
2645,0.257143,0.880435,0.398034
2646,0.503226,0.945455,0.656842
2647,0.231707,0.974359,0.374384
2648,0.48913,0.9375,0.642857
2649,0.817391,0.79661,0.806867
2650,0.515464,0.862069,0.645161
2651,0.0603558,0.833333,0.112559
2652,0.766234,0.686047,0.723926
2653,0.664336,0.461165,0.544413
2654,0.854369,0.907216,0.88
2655,0.606061,0.884956,0.719424
2656,0.398936,0.534759,0.456969
2657,0.75,1,0.857143
2658,0.363636,0.952381,0.526316
2659,0.165663,1,0.284238
2660,0.194595,0.6,0.293878
2661,0.39823,0.9375,0.559006
2662,0.0010985,1,0.00219459
2663,0.638554,0.612717,0.625369
2664,0.416525,0.292814,0.343882
2665,0.0779596,0.870968,0.14311
2666,0.619835,0.619835,0.619835
2667,0.465753,0.674603,0.551053
2668,0.257778,0.659091,0.370607
2669,0.465753,0.858586,0.603908
2670,0.384615,0.925926,0.543478
2671,0.461538,0.511364,0.485175
2672,0.487787,0.602377,0.539059
2673,0.413153,0.868794,0.56
2674,0.16885,0.991453,0.288557
2675,0.185252,0.858333,0.304734
2676,0.349282,0.782143,0.482911
2677,0.627049,0.588462,0.607143
2678,0.597087,0.480469,0.532468
2679,0.00267618,1,0.00533808
2680,0.514493,0.568,0.539924
2681,0.631579,0.674157,0.652174
2682,0.613636,0.80597,0.696774
2683,0.686441,0.75,0.716814
2684,0.625,0.76087,0.686275
2685,0.419643,0.886792,0.569697
2686,0.459459,0.894737,0.607143
2687,0.142583,0.86087,0.244646
2688,0.316109,0.954128,0.474886
2689,0.75,1,0.857143
2690,0.535714,0.487805,0.510638
2691,0.534031,0.658065,0.589595
2692,0.117978,0.835227,0.206751
2693,0.648148,0.7,0.673077
2694,0.506494,0.713415,0.592405
2695,0.0960699,0.916667,0.173913
2696,0.273504,0.831169,0.411576
2697,0.672552,0.648607,0.660362
2698,0.292135,0.827273,0.431791
2699,0.240084,0.771812,0.366242
2700,0.475806,0.543278,0.507309
2701,1,1,1
2702,0.223455,0.975779,0.363636
2703,0.0709729,0.946809,0.132047
2704,0.669291,0.776256,0.718816
2705,0.21371,0.963636,0.349835
2706,0.47619,0.551181,0.510949
2707,0.47973,0.788889,0.596639
2708,0.547158,0.790393,0.64666
2709,0.743902,0.802632,0.772152
2710,0.75,0.639344,0.690265
2711,0.0304307,0.984848,0.0590372
2712,0.823529,0.705882,0.760181
2713,0.400744,0.717778,0.514331
2714,0.401422,0.618526,0.486868
2715,0.622951,0.690909,0.655172
2716,0.410835,0.83105,0.549849
2717,0.0513566,0.981481,0.0976059
2718,0.0954003,0.982456,0.173913
2719,0.0520231,0.96,0.0986977
2720,0.0902896,0.946429,0.164852
2721,0.0410423,1,0.0788486
2722,0.475524,0.701031,0.566667
2723,0.284559,0.495407,0.361483
2724,0.215897,0.901345,0.348354
2725,0.281513,0.848101,0.422713
2726,0.139459,0.984733,0.244318
2727,0.269958,0.862416,0.4112
2728,0.125405,0.991453,0.222649
2729,0.0179641,1,0.0352941
2730,1,1,1
2731,0.211312,0.960714,0.346426
2732,0.580925,0.652597,0.614679
2733,0.878049,0.413793,0.5625
2734,0.469741,0.819095,0.59707
2735,0.56051,0.758621,0.644689
2736,0.401015,0.533784,0.457971
2737,0.558363,0.695652,0.619493
2738,0.152116,0.804196,0.25584
2739,0.360656,0.454009,0.401984
